"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mrps9",2.0796923062645e-31,-0.299041497100329,0.195,0.181,6.23907691879351e-28
"Col4a2",2.10280777778832e-31,-1.8863071270755,0.262,0.04,6.30842333336495e-28
"Col3a1",2.48186088020479e-31,-1.72884611391538,0.264,0.116,7.44558264061438e-28
"Fhl1",2.48734648923591e-31,-1.91229695895673,0.297,0.092,7.46203946770774e-28
"Mto1",2.72299249436619e-31,-0.621373889547376,0.191,0.049,8.16897748309857e-28
"Abt1",3.24844626635146e-31,-0.48570378213644,0.258,0.037,9.74533879905439e-28
"Tcf21",3.31353096836407e-31,-1.22765148575811,0.33,0.091,9.9405929050922e-28
"Rrm2",3.96938093902724e-31,-0.816686850815609,0.168,0.045,1.19081428170817e-27
"Hdac7",4.82763905624337e-31,-1.46809289980083,0.332,0.047,1.44829171687301e-27
"Klri1",4.98941924885446e-31,-3.11830551521356,0.326,0.02,1.49682577465634e-27
"Osbpl9",5.92158035091657e-31,-1.22250626027019,0.373,0.079,1.77647410527497e-27
"Ier5l",5.98690276462948e-31,-3.59778440681514,0.244,0.05,1.79607082938885e-27
"Rrn3",6.62254583320571e-31,-0.469415154356141,0.213,0.087,1.98676374996171e-27
"Smc4",7.43833434485155e-31,-0.688252697046749,0.232,0.136,2.23150030345547e-27
"Drg1",7.5367568782914e-31,0.26599418525094,0.27,0.097,2.26102706348742e-27
"Klhdc8b",7.92614087385569e-31,-1.52289771660745,0.295,0.04,2.37784226215671e-27
"Mmp19",9.77896122875993e-31,-1.85625738949583,0.309,0.069,2.93368836862798e-27
"Phldb2",1.05104202964069e-30,-0.957427626547256,0.309,0.054,3.15312608892208e-27
"LOC689816",1.10039176793524e-30,-1.59503154111684,0.223,0.032,3.30117530380571e-27
"Polr1a",1.16723672187113e-30,-1.23458721414371,0.266,0.037,3.50171016561339e-27
"Zfp609",1.16723706548623e-30,-1.53545073851282,0.301,0.094,3.50171119645868e-27
"Alg5",2.5175115690048e-30,0.752730006660501,0.246,0.126,7.5525347070144e-27
"Slx4",2.6752738265886e-30,0.48182319408451,0.295,0.114,8.0258214797658e-27
"Fam110d",2.78182843101087e-30,-1.21826801621047,0.307,0.045,8.3454852930326e-27
"Fkbp3",3.11391558957629e-30,-3.30604957217177,0.145,0.079,9.34174676872887e-27
"Lmo4",3.33030408497624e-30,-0.997307707805316,0.236,0.055,9.99091225492871e-27
"Cxcl10",3.88377718077133e-30,-2.46193681424229,0.344,0.044,1.1651331542314e-26
"Cep43",4.05554672984821e-30,-1.00136676686277,0.312,0.076,1.21666401895446e-26
"Flt3",4.6877797045936e-30,-3.02715122024949,0.326,0.034,1.40633391137808e-26
"Zbed3",5.21120310157336e-30,-4.94094458238451,0.15,0.054,1.56336093047201e-26
"Nop14",5.76764901830729e-30,0.461801909211889,0.131,0.047,1.73029470549219e-26
"Lfng",6.12677986138201e-30,0.867673899110525,0.273,0.146,1.8380339584146e-26
"Suv39h1",6.63555498804491e-30,-1.01394556055425,0.105,0.052,1.99066649641347e-26
"Hivep1",7.00285174334848e-30,-1.13233188190207,0.508,0.076,2.10085552300454e-26
"Klk10",7.390253365154e-30,0.450695546528792,0.34,0.285,2.2170760095462e-26
"Rcn1",1.02925529861099e-29,-0.791626168873893,0.357,0.079,3.08776589583296e-26
"Ngdn",1.06524517901387e-29,-0.469974872176116,0.211,0.191,3.1957355370416e-26
"Cers5",1.1936104021118e-29,-0.968943251277516,0.377,0.065,3.58083120633541e-26
"Cfb",1.2247402251832e-29,-1.33250743079101,0.1,0.023,3.67422067554959e-26
"Fastkd1",1.22737129783711e-29,-0.648217746642612,0.123,0.064,3.68211389351132e-26
"Fv1",1.61132116532863e-29,-1.23836078433923,0.205,0.076,4.8339634959859e-26
"Pgam5",1.87969515513996e-29,-1.26175825577597,0.17,0.099,5.63908546541987e-26
"Kif21a",2.07391351934823e-29,-1.37266638190566,0.369,0.081,6.2217405580447e-26
"Abi3",2.36247796735321e-29,-1.16571884170782,0.463,0.067,7.08743390205962e-26
"Map3k5",2.38783688416555e-29,-0.415328128195888,0.355,0.153,7.16351065249665e-26
"Ints13",2.61170313294429e-29,0.576376924485312,0.195,0.119,7.83510939883287e-26
"Ltbp1",2.99986929967403e-29,-1.42187446452493,0.244,0.035,8.99960789902208e-26
"Vps50",3.5797623825355e-29,1.81711925161198,0.355,0.206,1.07392871476065e-25
"Vps18",3.83190861241156e-29,-0.422636266489404,0.275,0.055,1.14957258372347e-25
"Cmc4",3.87288671080024e-29,-0.292970887801329,0.342,0.149,1.16186601324007e-25
"Slc25a32",4.03252019634277e-29,-1.28705159425034,0.174,0.017,1.20975605890283e-25
"Ccdc80",4.61988118237436e-29,-4.74202962379274,0.258,0.015,1.38596435471231e-25
"Rcc1",4.8510825560232e-29,-0.979055239016422,0.102,0.054,1.45532476680696e-25
"LOC102551819",5.59203491915291e-29,-1.48113612093872,0.385,0.094,1.67761047574587e-25
"Fbln5",5.88391457514021e-29,-0.609286469069624,0.381,0.117,1.76517437254206e-25
"P2ry10",6.45882140997287e-29,-2.07344875206087,0.588,0.045,1.93764642299186e-25
"Dkk3",7.07444365644568e-29,-3.57325858095193,0.182,0.032,2.1223330969337e-25
"Defal1",1.43765563045938e-28,-3.68840080726788,0.096,0.129,4.31296689137813e-25
"Pf4",1.85418945572303e-28,-2.97338513696932,0.32,0.03,5.56256836716908e-25
"Cygb",1.96648104078339e-28,-0.661098415789068,0.293,0.077,5.89944312235017e-25
"Arap3",2.1163586736001e-28,-0.492935788791756,0.338,0.168,6.3490760208003e-25
"Qsox1",2.16577824265769e-28,0.615843962900037,0.264,0.109,6.49733472797306e-25
"Acad9",2.31126331249728e-28,-0.705912832030745,0.186,0.086,6.93378993749185e-25
"Prim1",2.38010433167262e-28,-1.31449511085929,0.221,0.106,7.14031299501786e-25
"Sfr1",2.69892572478059e-28,-0.592962479322238,0.191,0.18,8.09677717434176e-25
"Fkbp9",2.7045723777981e-28,-1.53401535654198,0.404,0.023,8.1137171333943e-25
"Twsg1",3.13783762646823e-28,-0.327930839328582,0.389,0.082,9.4135128794047e-25
"Plaa",4.02360763884923e-28,-0.473927407848401,0.225,0.107,1.20708229165477e-24
"Iars2",4.4289308252918e-28,-0.647834996233752,0.242,0.097,1.32867924758754e-24
"Ak6",4.49406925047236e-28,-1.43590783272253,0.172,0.084,1.34822077514171e-24
"Clip2",4.71483905913224e-28,-1.71256170181865,0.227,0.047,1.41445171773967e-24
"Anxa3",4.82419635019881e-28,-1.27109282992314,0.357,0.074,1.44725890505964e-24
"Slc25a42",5.48932197090741e-28,1.03049319431185,0.105,0.112,1.64679659127222e-24
"Rps12l9",5.65165842445684e-28,-3.21492963402667,0.129,0.044,1.69549752733705e-24
"Htra1",6.56487037899847e-28,-2.75654855989759,0.363,0.037,1.96946111369954e-24
"H3f3c",6.87207669511085e-28,-1.30780992668072,0.16,0.168,2.06162300853325e-24
"Rab29",6.88637376768354e-28,-1.94858776674518,0.283,0.064,2.06591213030506e-24
"Pla1a",6.97278342908042e-28,-1.60553357570682,0.199,0.032,2.09183502872413e-24
"Lage3",6.98728271303024e-28,1.56446132206892,0.166,0.156,2.09618481390907e-24
"Apbb1",7.67192361237421e-28,-0.66953382221911,0.229,0.029,2.30157708371226e-24
"Cldn2",8.96390515362278e-28,1.40188811623052,0.072,0.153,2.68917154608683e-24
"Htatip2",9.076111296546e-28,0.801195750998341,0.156,0.126,2.7228333889638e-24
"Scml4",9.3047712887064e-28,-1.38522476505687,0.252,0.086,2.79143138661192e-24
"Gbp7",1.14700164989621e-27,-1.29205324310664,0.377,0.052,3.44100494968863e-24
"Hmgb2l1",1.29857452828188e-27,-4.51646462341634,0.141,0.131,3.89572358484564e-24
"Mycbp2",1.39599453148245e-27,-1.00604180636054,0.229,0.064,4.18798359444736e-24
"F3",1.40467475387519e-27,-2.72361578525163,0.252,0.035,4.21402426162557e-24
"Spc24",2.06590191522913e-27,0.269316636666272,0.121,0.052,6.19770574568738e-24
"Scarf2",2.23403416426182e-27,-0.262948782382924,0.271,0.094,6.70210249278547e-24
"Nedd4",2.27579478189585e-27,-1.44798566787015,0.18,0.049,6.82738434568754e-24
"Hspd1l1",2.34713861233358e-27,-2.10614900924801,0.195,0.183,7.04141583700074e-24
"Vrk2",2.37628479906101e-27,-1.56091229890948,0.256,0.032,7.12885439718302e-24
"Hs3st1",2.77244643787529e-27,-1.35503434418264,0.197,0.059,8.31733931362587e-24
"Dot1l",2.93055340468467e-27,-0.41590827885427,0.207,0.114,8.79166021405401e-24
"Rpp30",3.05340537647572e-27,-0.490686151602137,0.209,0.072,9.16021612942716e-24
"Lrpprc",3.59800689882887e-27,1.23286451877847,0.109,0.131,1.07940206964866e-23
"Epb41l1",5.0541526686104e-27,-0.891049343686597,0.299,0.069,1.51624580058312e-23
"Pole3",5.54095812115743e-27,0.400079016210553,0.189,0.086,1.66228743634723e-23
"Mdp1",6.74028622990684e-27,-1.22828176472919,0.311,0.121,2.02208586897205e-23
"S100a9",6.89317571602299e-27,-2.24368815624846,0.129,0.018,2.0679527148069e-23
"Arhgdib",7.07832808429633e-27,-1.04031518175749,0.371,0.141,2.1234984252889e-23
"Ext2",8.98266800200369e-27,0.534318331670642,0.303,0.131,2.69480040060111e-23
"Ggct",9.52843384899822e-27,-0.400751004071204,0.146,0.117,2.85853015469947e-23
"Xrcc6",1.07422318918643e-26,-1.97557803901442,0.18,0.039,3.22266956755928e-23
"Ung",1.35932386958281e-26,1.25747274461917,0.111,0.091,4.07797160874844e-23
"Dpt",1.64775058633088e-26,-1.52074447691025,0.104,0.064,4.94325175899265e-23
"Cebpd",2.01701089133119e-26,-0.446780386718854,0.203,0.087,6.05103267399356e-23
"Msn",2.38496428753524e-26,-1.80643971450794,0.389,0.064,7.15489286260571e-23
"Eln",2.60625101533976e-26,-4.22105888538948,0.143,0.065,7.81875304601928e-23
"Rps20-ps10",3.1431948803024e-26,-1.49435454400603,0.176,0.206,9.42958464090719e-23
"Ptcd3",3.4065942491403e-26,0.968838243886439,0.227,0.081,1.02197827474209e-22
"Med29",3.69929611184252e-26,0.934084728420278,0.158,0.133,1.10978883355276e-22
"Zfp277",4.03307957999586e-26,1.44858233537404,0.395,0.156,1.20992387399876e-22
"Hmgb2",4.24067059411799e-26,-1.37521903337506,0.125,0.015,1.2722011782354e-22
"Naa10",4.47679639545256e-26,0.890618337167685,0.107,0.081,1.34303891863577e-22
"Mmp10",4.70703702023152e-26,-0.718672560180758,0.371,0.195,1.41211110606946e-22
"Soat1",5.21370827009301e-26,-2.38625869198787,0.248,0.054,1.5641124810279e-22
"Pyy",5.25559962195188e-26,-0.955694055501479,0.443,0.07,1.57667988658556e-22
"Dele1",6.42047351789228e-26,1.12238923771077,0.158,0.134,1.92614205536768e-22
"Atxn7l1",7.20974644445396e-26,-1.78195232444782,0.146,0.082,2.16292393333619e-22
"Tent5c",7.26760358498567e-26,-1.08456144502046,0.33,0.076,2.1802810754957e-22
"Cdk12",9.05195953673068e-26,-0.513285665646673,0.318,0.077,2.71558786101921e-22
"Pstpip1",9.21588145108692e-26,-0.414783680221254,0.252,0.159,2.76476443532608e-22
"Col6a4",9.28958576722025e-26,-1.67584345712872,0.443,0.104,2.78687573016608e-22
"Zfp771",9.49560342823624e-26,-1.34548088830322,0.264,0.081,2.84868102847087e-22
"Tbc1d10c",9.60983533960201e-26,-0.586132582547972,0.387,0.178,2.8829506018806e-22
"Kctd3",1.13145810784332e-25,-0.813976006631831,0.18,0.07,3.39437432352997e-22
"Anapc1",1.25975786543808e-25,-1.2461495625551,0.182,0.082,3.77927359631425e-22
"Csrp2",1.42775893456294e-25,-0.881624221250765,0.152,0.062,4.28327680368882e-22
"Rcc2",1.73767362341631e-25,-0.616632208940142,0.145,0.141,5.21302087024894e-22
"Tmem161b",1.95703644905506e-25,-0.281169489106767,0.215,0.109,5.87110934716519e-22
"Knop1",2.16921199961541e-25,-2.10985310611343,0.164,0.042,6.50763599884622e-22
"Numbl",2.30182971800111e-25,-1.18186284881258,0.33,0.032,6.90548915400333e-22
"Pprc1",2.53092320574805e-25,0.739341417682912,0.199,0.121,7.59276961724415e-22
"Fbxl14",2.90607904378205e-25,-0.967942830747819,0.105,0.081,8.71823713134614e-22
"Espl1",3.52550583104948e-25,-1.63203641894573,0.23,0.054,1.05765174931485e-21
"Tle3",3.64556501897922e-25,-1.34196273648016,0.254,0.242,1.09366950569377e-21
"Ddx54",3.68888929049747e-25,0.649804852943963,0.248,0.173,1.10666678714924e-21
"Plekhn1",4.44700954109997e-25,-0.339299367132789,0.379,0.225,1.33410286232999e-21
"Fn1",4.47329668679556e-25,-3.69240245627209,0.113,0.059,1.34198900603867e-21
"Dis3l",5.11260975887991e-25,-1.15617689544822,0.258,0.102,1.53378292766397e-21
"Fabp5",5.2139739734098e-25,-1.06344593152008,0.252,0.169,1.56419219202294e-21
"Pttg1",5.69527010956285e-25,-4.6848243758898,0.105,0.049,1.70858103286885e-21
"Gbp2",5.84233134311495e-25,-1.93044420383514,0.428,0.04,1.75269940293448e-21
"Rad9a",6.23277029355242e-25,-0.828925982495729,0.33,0.102,1.86983108806573e-21
"Rps10l1",6.46919721756384e-25,-0.536918188234136,0.18,0.107,1.94075916526915e-21
"Zfp91",7.30416910554678e-25,0.867705802278678,0.232,0.248,2.19125073166403e-21
"Cnn1",7.73048244524135e-25,-2.84955811667005,0.08,0.169,2.3191447335724e-21
"Zfp93",7.77601756788779e-25,-1.78390770276478,0.195,0.05,2.33280527036634e-21
"Phyhd1",8.14962849941623e-25,1.06094233465955,0.184,0.163,2.44488854982487e-21
"Otulinl",9.12743232044947e-25,-1.14851370869733,0.391,0.104,2.73822969613484e-21
"Ltb",9.30734424733681e-25,-2.73132271648394,0.268,0.045,2.79220327420104e-21
"Fen1",9.64040221415733e-25,-4.56073637367125,0.193,0.032,2.8921206642472e-21
"Adgrg1",1.2690188253763e-24,-0.76715693222447,0.227,0.101,3.80705647612889e-21
"Irf2bp1",1.32712500316044e-24,0.803210922095865,0.189,0.067,3.98137500948131e-21
"Slc44a2",1.3532001482264e-24,-1.16766691510221,0.365,0.049,4.05960044467919e-21
"Slc66a2",1.4317333902149e-24,-0.761890784544005,0.34,0.069,4.29520017064471e-21
"Npc1",1.52659875282536e-24,-1.17230534695267,0.311,0.166,4.57979625847607e-21
"Pcsk1n",1.59018523388375e-24,-2.72217531627361,0.266,0.025,4.77055570165126e-21
"Gng8",2.27218011330933e-24,-0.67873303597734,0.244,0.034,6.81654033992799e-21
"Fxyd5",2.50306501586857e-24,-1.56257668200041,0.26,0.042,7.50919504760572e-21
"Psmd5",3.12001188504508e-24,1.42567302632324,0.145,0.121,9.36003565513525e-21
"Scgn",3.44268027637246e-24,-2.58414895973675,0.295,0.022,1.03280408291174e-20
"Gprc5a",4.27992282184615e-24,-0.830300400843548,0.23,0.154,1.28397684655385e-20
"Rap1gap",4.69424730145265e-24,-1.12198175233588,0.17,0.064,1.40827419043579e-20
"Pole4",5.03065722887897e-24,-0.928801239873851,0.266,0.144,1.50919716866369e-20
"Uri1",5.42207261781105e-24,-0.785534717947122,0.252,0.067,1.62662178534332e-20
"Zfand2a",5.71056949000265e-24,-0.50017397067053,0.318,0.158,1.7131708470008e-20
"Mycl",6.49384007271049e-24,0.310772423516495,0.295,0.169,1.94815202181315e-20
"Plcg1",6.9577118978207e-24,1.01007575977418,0.168,0.06,2.08731356934621e-20
"Ubr2",7.49733267116233e-24,-1.18760289879635,0.232,0.148,2.2491998013487e-20
"Hebp1",8.20295046913069e-24,1.24345072174595,0.205,0.121,2.46088514073921e-20
"Vsir",8.26589665185249e-24,-1.2090231986891,0.346,0.164,2.47976899555575e-20
"Psmg1",8.28178806085025e-24,-0.841932405778288,0.176,0.107,2.48453641825508e-20
"Sin3a",8.72062205183769e-24,-1.97945997060839,0.27,0.06,2.61618661555131e-20
"Prdm4",9.30612330840659e-24,0.366330881345786,0.268,0.133,2.79183699252198e-20
"Dtnb",9.41340833642119e-24,-1.47536415293793,0.34,0.027,2.82402250092636e-20
"Tmem47",9.57664851656719e-24,-1.63419899410468,0.113,0.076,2.87299455497016e-20
"Sugp1",9.81739996095237e-24,0.896249501818776,0.316,0.124,2.94521998828571e-20
"Ptp4a3",1.13713158066523e-23,-0.888268961231727,0.32,0.037,3.4113947419957e-20
"Ankrd27",1.19719936348298e-23,-1.59265097728468,0.307,0.138,3.59159809044895e-20
"Aldh1a1",1.20636268356302e-23,-1.08859454280744,0.08,0.131,3.61908805068907e-20
"Rhpn2",1.35500140426546e-23,-0.36644244980598,0.266,0.228,4.06500421279637e-20
"C9h6orf141",1.3836691124034e-23,-0.576488312959313,0.256,0.059,4.15100733721019e-20
"Snrpb",1.61106014972818e-23,1.06521817226592,0.236,0.183,4.83318044918454e-20
"Cmpk2",1.80553924783078e-23,-1.09860059670073,0.432,0.275,5.41661774349234e-20
"Selenon",1.88252594291885e-23,-1.65799621833299,0.264,0.055,5.64757782875654e-20
"Zscan12",2.02324263528558e-23,-0.386958439169465,0.254,0.069,6.06972790585673e-20
"Gstz1",2.37231908505429e-23,-1.04159521598942,0.201,0.057,7.11695725516286e-20
"Rrs1",2.44527329488162e-23,-0.817118039169815,0.152,0.072,7.33581988464486e-20
"Dhx37",2.46385314933138e-23,-1.79844183629127,0.182,0.042,7.39155944799414e-20
"Hspa2",2.84472286668443e-23,-1.32860116803696,0.152,0.017,8.53416860005329e-20
"Polr3gl",2.88806134922485e-23,-0.459829407185998,0.152,0.049,8.66418404767456e-20
"Adsl",3.18611638061388e-23,1.43447576160176,0.119,0.166,9.55834914184165e-20
"Tppp3",3.55458876604366e-23,-2.09402112810604,0.232,0.04,1.0663766298131e-19
"Ephb3",3.58825547982961e-23,-2.78209908163257,0.123,0.084,1.07647664394888e-19
"Enho",4.13295894732188e-23,-1.3172284255869,0.447,0.069,1.23988768419656e-19
"Atrx",4.81341262040146e-23,0.628031978435564,0.203,0.134,1.44402378612044e-19
"Pld4",5.20874210262028e-23,-2.20116686308977,0.295,0.052,1.56262263078608e-19
"Mcpt10",5.33752393021752e-23,-1.06367443069513,0.529,0.247,1.60125717906526e-19
"Sparc",5.86281337914867e-23,-1.26052849535139,0.178,0.186,1.7588440137446e-19
"Cldn5",6.94048318272578e-23,-2.56229842827356,0.301,0.037,2.08214495481773e-19
"Hgfac",7.0320939314062e-23,-2.45189862664308,0.113,0.055,2.10962817942186e-19
"Arpin",7.34158959848409e-23,-2.00268130869875,0.285,0.062,2.20247687954523e-19
"Sptssa",7.62167141773008e-23,2.54110912976288,0.098,0.181,2.28650142531902e-19
"Cbx3",7.92713023826017e-23,-0.797827567315438,0.131,0.122,2.37813907147805e-19
"Ptges2",8.80221231213551e-23,0.269142875368817,0.148,0.139,2.64066369364065e-19
"Adnp",8.98503008973702e-23,-0.25664984475561,0.275,0.227,2.69550902692111e-19
"Banf1",9.59205565254171e-23,0.676178250888384,0.168,0.218,2.87761669576251e-19
"Evpl",1.09101338177424e-22,-1.36962529436203,0.256,0.089,3.27304014532271e-19
"Synm",1.26404500072322e-22,-0.475027237642763,0.113,0.057,3.79213500216965e-19
"Ciz1",1.45605844753452e-22,-0.276387536700486,0.121,0.069,4.36817534260355e-19
"Slc10a7",1.46420275913096e-22,-1.09507745603732,0.334,0.04,4.39260827739287e-19
"Mfap4",1.49167792158241e-22,-4.09968558793476,0.166,0.039,4.47503376474723e-19
"Map2k7",1.73387959142691e-22,-0.598478269804978,0.346,0.122,5.20163877428073e-19
"Hs6st1",1.86054321334606e-22,-0.473081069767411,0.213,0.198,5.58162964003817e-19
"Frat1",2.06024748207915e-22,-0.326642314797054,0.326,0.198,6.18074244623745e-19
"Lamc1",3.29468670444601e-22,-1.03983539992975,0.24,0.072,9.88406011333803e-19
"Cdc42ep3",3.78993424027755e-22,-1.38827370132325,0.277,0.102,1.13698027208326e-18
"Dut",3.90322704951786e-22,1.74728247119451,0.137,0.171,1.17096811485536e-18
"Pradc1",3.98305637211776e-22,0.941099983133132,0.289,0.099,1.19491691163533e-18
"Isyna1",4.0495666151599e-22,-0.73288337529891,0.242,0.104,1.21486998454797e-18
"Nadsyn1",4.06449687490416e-22,1.83547567145638,0.273,0.188,1.21934906247125e-18
"Ggt5",4.67402849286119e-22,-1.17188326125729,0.18,0.047,1.40220854785836e-18
"Ccnf",5.48341423897758e-22,-1.6186003000452,0.154,0.037,1.64502427169327e-18
"Ppp1r9b",5.50356602299463e-22,-0.929799790660939,0.225,0.07,1.65106980689839e-18
"Dhcr7",6.19995387140822e-22,-1.12352097255051,0.135,0.168,1.85998616142247e-18
"Flnc",6.68332895809949e-22,-0.612921327477879,0.174,0.044,2.00499868742985e-18
"Defa6",8.53839933700653e-22,-1.89672683057562,0.217,0.015,2.56151980110196e-18
"Rcn2",8.56964328854868e-22,-2.83205364935269,0.188,0.045,2.5708929865646e-18
"Mettl17",9.20178732296435e-22,-1.67268402068273,0.227,0.086,2.76053619688931e-18
"Ntmt1",1.14299426767411e-21,-1.69362179263543,0.1,0.076,3.42898280302234e-18
"Adamdec1",1.17676477550835e-21,-0.286477221698934,0.271,0.186,3.53029432652504e-18
"Ripk3",1.28177637427418e-21,-0.333092089316841,0.48,0.208,3.84532912282254e-18
"Actr5",1.43460086869572e-21,0.317203134603613,0.33,0.094,4.30380260608716e-18
"Lum",1.78662422843049e-21,-2.70789946637541,0.139,0.089,5.35987268529147e-18
"Pbx1",1.93829415304165e-21,-1.42785727057095,0.139,0.079,5.81488245912495e-18
"Bcl6b",1.99523746465462e-21,-1.02346066418481,0.398,0.144,5.98571239396385e-18
"Pigm",1.99523826843381e-21,-1.60068220268579,0.23,0.154,5.98571480530144e-18
"Cnn3",2.03534169238162e-21,-1.0371086677383,0.279,0.183,6.10602507714486e-18
"Mavs",2.05383313889485e-21,-0.521925958527226,0.221,0.191,6.16149941668454e-18
"Rps18l5",2.10269104385902e-21,-1.72134504958924,0.188,0.221,6.30807313157705e-18
"Utp3",2.1722451600612e-21,-0.94925926039811,0.189,0.097,6.51673548018359e-18
"Rps12l8",2.1840599049697e-21,-1.48117386687489,0.248,0.141,6.55217971490909e-18
"Lrrc28",2.22388758591209e-21,-1.44008421621679,0.207,0.101,6.67166275773627e-18
"Mepce",2.99506814288524e-21,0.289497786729874,0.201,0.151,8.98520442865573e-18
"Zcchc24",3.09933584869661e-21,-0.507876335607717,0.191,0.089,9.29800754608982e-18
"Prnp",3.80472848096789e-21,-1.29228197889973,0.377,0.146,1.14141854429037e-17
"ENSRNOG00000070540",3.86666148246978e-21,-0.466274667876732,0.307,0.156,1.15999844474093e-17
"Pdss2",4.32202916243318e-21,-1.09891081034719,0.225,0.081,1.29660874872995e-17
"Rev1",4.4879497989963e-21,-0.302273135212585,0.186,0.111,1.34638493969889e-17
"Znf48",5.52458309386206e-21,-1.55196118719663,0.104,0.05,1.65737492815862e-17
"Ap1s2",5.88153106002904e-21,-1.39243900761086,0.234,0.029,1.76445931800871e-17
"Nup88",5.93435272850161e-21,-0.308057263609768,0.119,0.128,1.78030581855048e-17
"Slc24a3",6.3174622344203e-21,-1.5570078504275,0.184,0.02,1.89523867032609e-17
"Tpp2",6.57069500578532e-21,-0.605763480908161,0.33,0.139,1.9712085017356e-17
"Cxcl12",7.68796986042813e-21,-0.943768229587663,0.262,0.176,2.30639095812844e-17
"Rpl22-ps2",7.96699583658831e-21,-1.43020991916988,0.158,0.079,2.39009875097649e-17
"Map3k21",9.38513654580254e-21,-0.738944681505837,0.117,0.114,2.81554096374076e-17
"Dnajc30",9.75965578823346e-21,-1.95365846691099,0.266,0.065,2.92789673647004e-17
"Trap1",1.13507306963192e-20,-1.30709331997589,0.107,0.126,3.40521920889577e-17
"Myadm",1.18446634757637e-20,-2.15757067750935,0.211,0.034,3.55339904272911e-17
"Gbp6",1.31744765766155e-20,-0.554813417264008,0.357,0.079,3.95234297298465e-17
"Nxt1",1.35773919666071e-20,-1.31009426752969,0.229,0.069,4.07321758998212e-17
"Eid1",1.5206539754175e-20,-0.462291942416149,0.24,0.19,4.56196192625249e-17
"Gon4l",1.90664890095076e-20,0.486037404478884,0.266,0.128,5.71994670285227e-17
"Pnrc1",1.93375841740908e-20,-0.823399865883284,0.449,0.232,5.80127525222725e-17
"Uaca",2.07147995595007e-20,0.830583692098157,0.16,0.114,6.2144398678502e-17
"Ptprb",2.12324463660935e-20,-1.14747450501212,0.188,0.082,6.36973390982804e-17
"Rnd3",2.45749309136279e-20,-0.415516505050174,0.258,0.084,7.37247927408836e-17
"Yrdc",2.67871505643598e-20,-0.953312424117258,0.242,0.089,8.03614516930793e-17
"Ephb4",3.00281570920995e-20,-0.437391367339824,0.105,0.151,9.00844712762986e-17
"Pelp1",3.19868548405134e-20,-2.02419970325187,0.25,0.057,9.59605645215403e-17
"Rgmb",3.44925431457692e-20,-2.40960001465825,0.215,0.06,1.03477629437308e-16
"Dhps",3.69324937702795e-20,-0.854479552462508,0.197,0.134,1.10797481310839e-16
"Marchf2",3.92669375714284e-20,-1.05680534158736,0.219,0.136,1.17800812714285e-16
"Oaz2",4.80967487297869e-20,0.424897194041694,0.141,0.086,1.44290246189361e-16
"Chn2",5.2300571358424e-20,0.473658776788337,0.23,0.124,1.56901714075272e-16
"Gtf2h1",5.92962022235254e-20,0.511160675933157,0.154,0.146,1.77888606670576e-16
"Nup214",6.01283745634245e-20,-0.649362778553814,0.119,0.104,1.80385123690273e-16
"Gtf3c2",6.50293003093615e-20,0.94832765099218,0.184,0.133,1.95087900928084e-16
"Kank2",6.67490699647312e-20,-1.41546221329995,0.197,0.089,2.00247209894194e-16
"Dlgap5",6.91121606903582e-20,-2.09256946113636,0.174,0.032,2.07336482071075e-16
"Smtn",7.00805314545293e-20,0.32748334382252,0.172,0.154,2.10241594363588e-16
"Celf2",8.99889829898873e-20,-2.37365563983162,0.389,0.015,2.69966948969662e-16
"Med16",9.33255270108663e-20,-0.696068427065284,0.246,0.211,2.79976581032599e-16
"Imp4",1.05536750182725e-19,0.352419919050643,0.148,0.21,3.16610250548174e-16
"Mms19",1.07007885928876e-19,-0.608604913494151,0.166,0.097,3.21023657786627e-16
"Tk2",1.11351532745857e-19,-1.44957210688806,0.178,0.072,3.34054598237572e-16
"Hnrnpa1",1.13686618729599e-19,-0.731217957767264,0.168,0.173,3.41059856188798e-16
"Sirt5",1.21404407505047e-19,0.5667536351304,0.234,0.138,3.6421322251514e-16
"Tsn",1.2588948088941e-19,0.879792204999292,0.215,0.215,3.77668442668231e-16
"Pms1",1.6703011841969e-19,-5.63584095290249,0.297,0.025,5.01090355259069e-16
"Mrpl16",1.71398904779882e-19,0.328492083188215,0.154,0.141,5.14196714339646e-16
"Icoslg",1.77094121187983e-19,-0.709829750508844,0.371,0.166,5.31282363563948e-16
"Tcap",1.90028915461188e-19,-4.80717437339604,0.158,0.027,5.70086746383565e-16
"Rrm1",2.37942560119919e-19,0.853922395959774,0.158,0.112,7.13827680359756e-16
"Ankrd10",2.61452027290443e-19,-0.629627881116675,0.145,0.096,7.8435608187133e-16
"Lancl1",2.7055866307916e-19,-0.359370612106484,0.186,0.089,8.11675989237481e-16
"Polr1e",2.72883627207156e-19,-0.899499348231076,0.195,0.027,8.18650881621469e-16
"Col6a5",2.79499432781394e-19,-0.315959677587866,0.305,0.097,8.38498298344183e-16
"Hba-a2",3.39017095442912e-19,-3.34157882630742,0.178,0.247,1.01705128632874e-15
"Acin1",3.62979900833667e-19,1.77303805846273,0.334,0.22,1.088939702501e-15
"Tmem150a",3.79433143524187e-19,0.434761898511211,0.264,0.181,1.13829943057256e-15
"Mink1",3.89258158209628e-19,0.907283973877368,0.227,0.213,1.16777447462888e-15
