"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Adamts1",2.02158708318473e-15,-4.14867501981834,1,0.02,6.06476124955419e-12
"Hdgfl3",2.15134670751733e-15,-4.75388356299924,0.976,0.02,6.45404012255199e-12
"Foxf2",2.15134670751733e-15,4.4999360068161,0.857,0.02,6.45404012255199e-12
"Ldhb",2.28930075659558e-15,-3.62235804073919,0.857,0.02,6.86790226978674e-12
"Itga5",2.28930075659558e-15,-4.08549212865566,0.833,0.02,6.86790226978674e-12
"F3",2.59185812938426e-15,0.561379989484121,0.881,0.02,7.77557438815279e-12
"Pf4",2.9337127046507e-15,-3.27975751055086,0.857,0.02,8.8011381139521e-12
"Otud1",3.12091905112343e-15,-3.24140948066373,0.976,0.02,9.36275715337029e-12
"P2ry10",3.99472765882394e-15,-4.10478807091585,0.762,0.02,1.19841829764718e-11
"Zeb2",5.7746970486125e-15,-3.85814929336266,0.762,0.02,1.73240911458375e-11
"Tmem106b",6.52638328710191e-15,-4.18623297839108,0.905,0.02,1.95791498613057e-11
"Hspa1a",1.12864110269426e-14,-4.16433951902899,0.429,0.02,3.38592330808278e-11
"Eno2",1.43753707466588e-14,-3.90168553915166,0.952,0.02,4.31261122399764e-11
"Fbxo30",2.0627628940638e-14,-5.30607982916843,0.643,0.02,6.18828868219141e-11
"Pla2g2d",2.62115797256921e-14,-4.86563756226292,1,0.039,7.86347391770764e-11
"Map1b",2.78253394865285e-14,-1.55819326841472,0.952,0.039,8.34760184595854e-11
"Syp",2.95367203240302e-14,-4.22961171632983,0.952,0.039,8.86101609720905e-11
"Fkbp9",3.13515194627466e-14,-4.32098311103725,0.905,0.039,9.40545583882397e-11
"Pla1a",3.32758717528748e-14,-5.78781527419386,0.524,0.02,9.98276152586245e-11
"Inmt",3.97730725052914e-14,-3.985016890481,0.905,0.039,1.19319217515874e-10
"Igfbp3",3.97730725052914e-14,-3.94217314496178,0.571,0.039,1.19319217515874e-10
"Ltb",4.22044355778751e-14,-5.1981069687456,0.595,0.039,1.26613306733625e-10
"Tnfrsf11b",5.04094704602391e-14,-5.06525905718663,0.857,0.039,1.51228411380717e-10
"Sulf1",8.56246884992072e-14,-0.384920605548,0.905,0.039,2.56874065497622e-10
"Sntg2",9.62607668697772e-14,-6.34074621657362,0.619,0.039,2.88782300609332e-10
"Foxf1",1.28863390788343e-13,2.37679091587622,0.119,0.039,3.86590172365028e-10
"Rpl35a",2.2992219566047e-13,-4.10503690010838,0.976,0.039,6.89766586981409e-10
"Pld4",2.2992219566047e-13,2.97688783964155,0.929,0.059,6.89766586981409e-10
"Ogn",2.43548833283146e-13,-3.7140341313131,0.952,0.02,7.30646499849438e-10
"Ackr1",2.57967955244345e-13,-0.39224893358262,0.976,0.059,7.73903865733036e-10
"Mmrn2",2.73224740753077e-13,0.489274398359156,0.762,0.059,8.19674222259231e-10
"Bcat1",3.06444766374278e-13,-5.05744929123398,1,0.059,9.19334299122834e-10
"Osbpl5",3.06444766374278e-13,-3.70474821826823,1,0.059,9.19334299122834e-10
"Serpine1",3.06444766374278e-13,-4.26142159553911,1,0.059,9.19334299122834e-10
"Cma1",3.06444766374278e-13,-4.13476528360421,1,0.059,9.19334299122834e-10
"Etv1",3.06444766374278e-13,-6.59856719736132,1,0.059,9.19334299122834e-10
"Cdc42ep3",3.06444766374278e-13,-0.568180720544912,0.857,0.059,9.19334299122834e-10
"Pms1",3.06444766374278e-13,-5.4670315871605,0.762,0.059,9.19334299122834e-10
"Nab1",3.24511532319748e-13,-2.72208090302574,0.881,0.059,9.73534596959244e-10
"Cox6a2",3.43623311169531e-13,-4.67081820784844,0.929,0.059,1.03086993350859e-09
"Spry1",3.43623311169531e-13,-0.425234363034973,0.69,0.02,1.03086993350859e-09
"Speg",3.63839343401255e-13,-6.78180477993224,0.81,0.059,1.09151803020376e-09
"Cryab",3.85222156908166e-13,-4.61451010914027,0.857,0.059,1.1556664707245e-09
"Cldn5",4.31755755863623e-13,-5.7875166428351,0.929,0.059,1.29526726759087e-09
"Tnfrsf25",4.31755755863623e-13,-1.22720705562568,0.833,0.059,1.29526726759087e-09
"Lix1l",4.57049686911305e-13,-4.26386575380329,0.929,0.039,1.37114906073392e-09
"Fermt2",4.57049686911305e-13,1.06301255720276,0.881,0.059,1.37114906073392e-09
"Clic4",5.73601346622953e-13,-4.58889708207737,0.833,0.059,1.72080403986886e-09
"Plod2",6.79717036012787e-13,-0.538449248234294,0.5,0.059,2.03915110803836e-09
"Slc2a4",7.60932829604009e-13,-0.673242045435065,0.881,0.059,2.28279848881203e-09
"Tacc1",1.12748013018776e-12,-8.00395483311243,0.452,0.059,3.38244039056327e-09
"Fry",1.19234475902899e-12,-0.817875099431887,0.929,0.059,3.57703427708698e-09
"Eng",1.57574257046212e-12,-0.817374520814456,0.857,0.02,4.72722771138635e-09
"Rab12",2.45412692478117e-12,-4.42819112270195,0.5,0.059,7.36238077434351e-09
"Lcp1",2.45412692478117e-12,-6.60109192589358,0.333,0.039,7.36238077434351e-09
"Tcap",2.59318874989083e-12,-0.775917754553077,0.881,0.078,7.77956624967249e-09
"Tm4sf1",2.59318874989083e-12,-1.45764578412498,0.786,0.02,7.77956624967249e-09
"Lhfpl6",2.73997012220891e-12,-4.942078815039,0.833,0.059,8.21991036662673e-09
"Fhl1",2.89489033309591e-12,1.6456893045118,0.857,0.078,8.68467099928773e-09
"Gng11",3.05839092609637e-12,-0.861937812796186,0.238,0.039,9.1751727782891e-09
"Nnat",3.23093684896482e-12,-3.83560184882615,1,0.078,9.69281054689445e-09
"Dtnb",3.23093684896482e-12,-5.78290342190794,1,0.078,9.69281054689445e-09
"Mrm3",3.23093684896482e-12,-5.87324388296074,0.976,0.078,9.69281054689445e-09
"Mzt1",3.23093684896482e-12,-6.50728745574651,0.976,0.078,9.69281054689445e-09
"Bcat2",3.23093684896482e-12,-5.72693789271762,0.952,0.078,9.69281054689445e-09
"Thbs1",3.23093684896482e-12,-0.747018805423135,0.69,0.078,9.69281054689445e-09
"Tgfb1i1",3.41301766376424e-12,-2.53126999317662,0.976,0.078,1.02390529912927e-08
"Gsta1",3.41301766376424e-12,-4.19098758692635,0.929,0.078,1.02390529912927e-08
"Stmn2",3.60514881788073e-12,-6.28595256518085,0.976,0.078,1.08154464536422e-08
"Pde1b",3.60514881788073e-12,-4.96588786040501,0.952,0.078,1.08154464536422e-08
"Pltp",3.60514881788073e-12,-5.84264185871924,0.714,0.039,1.08154464536422e-08
"Tcf7",3.80787297893357e-12,-6.77893454828027,0.952,0.078,1.14236189368007e-08
"Mmp19",3.80787297893357e-12,-3.07420922695215,0.905,0.078,1.14236189368007e-08
"Rpl15l3",3.80787297893357e-12,-2.85230167824501,0.786,0.078,1.14236189368007e-08
"Axl",3.80787297893357e-12,-5.6359128091533,0.762,0.078,1.14236189368007e-08
"B3gnt4",3.80787297893357e-12,-4.46195130180866,0.619,0.078,1.14236189368007e-08
"Vcam1",4.02176143670063e-12,-4.41905032024709,0.881,0.078,1.20652843101019e-08
"Ppp1r1a",4.24741557532716e-12,-0.580330252788551,0.905,0.059,1.27422467259815e-08
"Dact3",4.48546841923949e-12,-1.06013200388401,0.976,0.059,1.34564052577185e-08
"Gucy1b1",4.48546841923949e-12,-1.72909726732616,0.905,0.078,1.34564052577185e-08
"Rbpms2",4.48546841923949e-12,-6.76419163619412,0.667,0.078,1.34564052577185e-08
"Exoc1",4.48546841923949e-12,1.69260634337516,0.429,0.078,1.34564052577185e-08
"Pja2",4.73658625634737e-12,-3.36789451635818,0.857,0.078,1.42097587690421e-08
"Cdh5",4.73658625634737e-12,-5.43569636038265,0.762,0.078,1.42097587690421e-08
"Pip4k2a",4.73658625634737e-12,0.534095664364517,0.667,0.059,1.42097587690421e-08
"LOC100911055",5.00147034228731e-12,-0.894516911437353,0.833,0.078,1.50044110268619e-08
"Mtm1",5.00147034228731e-12,5.41245663522278,0.357,0.078,1.50044110268619e-08
"Rp9",5.28085868963482e-12,-6.44820682749593,0.429,0.078,1.58425760689045e-08
"Dtx3",5.5755279461992e-12,1.08436095087542,0.81,0.059,1.67265838385976e-08
"Ltbp2",5.8862953667058e-12,-1.79406376700358,0.881,0.059,1.76588861001174e-08
"Podnl1",5.8862953667058e-12,-5.54833706158532,0.5,0.039,1.76588861001174e-08
"P4ha1",6.55960927310642e-12,0.868470499608758,0.357,0.059,1.96788278193193e-08
"Ssbp2",8.14038775377843e-12,-1.33248322925686,0.643,0.078,2.44211632613353e-08
"Ccl20",8.59059796981715e-12,-4.7195068300765,0.643,0.078,2.57717939094515e-08
"Pogk",1.00926676713116e-11,2.80122883261472,0.762,0.078,3.02780030139348e-08
"Phf13",1.00926676713116e-11,-7.33217033889749,0.643,0.078,3.02780030139348e-08
"Ms4a4a",1.00926676713116e-11,-6.0330323912991,0.381,0.039,3.02780030139348e-08
"Pi16",1.39086742099941e-11,-6.41000131853735,0.762,0.039,4.17260226299824e-08
"Hspb6",1.63148457744655e-11,1.5519448090462,0.833,0.098,4.89445373233965e-08
"Map3k20",2.24126032470604e-11,-0.997198828038046,0.905,0.098,6.72378097411812e-08
"Epb41l1",2.24126032470604e-11,1.5281685671645,0.786,0.078,6.72378097411812e-08
"Dennd1a",2.36259014786027e-11,-6.61498891281008,0.881,0.059,7.08777044358081e-08
"Calhm2",2.36259014786027e-11,-1.41284610001911,0.714,0.078,7.08777044358081e-08
"Vrk2",2.49034263879332e-11,-1.62948700889754,1,0.098,7.47102791637995e-08
"Sdc2",2.49034263879332e-11,-0.670562038590728,0.952,0.098,7.47102791637995e-08
"Ino80",2.49034263879332e-11,-3.04375155219261,0.905,0.098,7.47102791637995e-08
"Ccn2",2.49034263879332e-11,-1.1792217292118,0.714,0.059,7.47102791637995e-08
"Tbc1d14",2.62484976872325e-11,-0.840152907207718,0.786,0.098,7.87454930616976e-08
"Ccdc80",3.0719578360655e-11,-6.60796328167512,0.976,0.098,9.2158735081965e-08
"Gjb2",3.07247455086499e-11,-3.96750413470839,1,0.098,9.21742365259498e-08
"Slc24a3",3.07247455086499e-11,-4.67569553227723,1,0.098,9.21742365259498e-08
"S1pr2",3.07247455086499e-11,-4.02487726753478,1,0.098,9.21742365259498e-08
"Olfml2b",3.07247455086499e-11,-5.91576051297181,0.976,0.098,9.21742365259498e-08
"Cacnb2",3.07247455086499e-11,-4.401604824448,0.976,0.098,9.21742365259498e-08
"LOC134486330",3.07247455086499e-11,-6.09058324707879,0.952,0.098,9.21742365259498e-08
"Postn",3.07247455086499e-11,-5.33592470376955,0.929,0.098,9.21742365259498e-08
"Myadm",3.07247455086499e-11,-5.68164010319106,0.929,0.098,9.21742365259498e-08
"Cers5",3.07247455086499e-11,-0.716750176686253,0.643,0.078,9.21742365259498e-08
"Timp1",3.23766699984062e-11,-3.26128282112644,0.857,0.098,9.71300099952185e-08
"Drosha",3.41154182461617e-11,1.287537887846,0.857,0.098,1.02346254738485e-07
"Limd2",3.41154182461617e-11,-5.57521441309935,0.452,0.098,1.02346254738485e-07
"Plekhg5",3.59454445662327e-11,-3.59473507913866,0.881,0.098,1.07836333698698e-07
"Tppp3",3.59454445662327e-11,-6.38294668448632,0.857,0.098,1.07836333698698e-07
"Vip",3.78651147615256e-11,-1.79785153243827,0.952,0.098,1.13595344284577e-07
"Pfkm",3.78714259432962e-11,-4.25942271162901,0.929,0.098,1.13614277829889e-07
"Cfl2",3.78714259432962e-11,-0.47434782034481,0.762,0.059,1.13614277829889e-07
"Rgs5",3.78714259432962e-11,-6.14549862490307,0.69,0.078,1.13614277829889e-07
"Arrdc2",3.98916391013414e-11,-4.48123682672319,0.905,0.078,1.19674917304024e-07
"ENSRNOG00000063417",4.2031140615151e-11,0.642343702950841,0.667,0.098,1.26093421845453e-07
"Evpl",4.2031140615151e-11,1.78581714408155,0.452,0.059,1.26093421845453e-07
"Tmem273",4.42754412252801e-11,-4.62464550265437,0.714,0.078,1.3282632367584e-07
"Sord",4.42754412252801e-11,-10.792603175254,0.31,0.078,1.3282632367584e-07
"Osbpl9",4.6636855818026e-11,-2.53470362283116,0.238,0.039,1.39910567454078e-07
"Basp1",5.17351757661183e-11,-5.02611044826785,0.952,0.059,1.55205527298355e-07
"Pcsk6",5.7377441839172e-11,-6.10255494438727,0.5,0.078,1.72132325517516e-07
"Gbp7",5.7377441839172e-11,0.46762391705511,0.286,0.02,1.72132325517516e-07
"Ap1s2",6.04200082907663e-11,-0.896578302572766,0.81,0.059,1.81260024872299e-07
"Sun2",6.04200082907663e-11,-8.72795131803447,0.357,0.078,1.81260024872299e-07
"RT1-N3",6.36201999497326e-11,-1.56451483106041,0.81,0.059,1.90860599849198e-07
"Iqsec1",6.69859822517747e-11,1.21824533607344,0.762,0.039,2.00957946755324e-07
"Nsg1",6.69859822517747e-11,-6.29677596919903,0.69,0.039,2.00957946755324e-07
"Bicc1",7.42481588396865e-11,-7.95888352918177,0.452,0.039,2.22744476519059e-07
"Abca8a",7.81625193790603e-11,-3.91945177853716,0.738,0.059,2.34487558137181e-07
"Aebp1",1.11809574932477e-10,-1.9501148735182,0.405,0.078,3.3542872479743e-07
"Ctps1",1.23786686298747e-10,-0.768402368994941,0.952,0.118,3.71360058896242e-07
"ENSRNOG00000065110",1.23786686298747e-10,-0.951606954372555,0.69,0.059,3.71360058896242e-07
"Plcg2",1.30236706841924e-10,0.31864466701979,0.738,0.078,3.90710120525772e-07
"Bcl6b",1.30236706841924e-10,-5.60339589861186,0.452,0.039,3.90710120525772e-07
"Pitpnm2",1.37014819270337e-10,0.643600399511146,0.929,0.098,4.11044457811011e-07
"Zmym1",1.37014819270337e-10,-6.37343348747069,0.738,0.098,4.11044457811011e-07
"Ermard",1.44137288069662e-10,-0.778543742134006,0.119,0.078,4.32411864208987e-07
"Prrt1",1.51621161941954e-10,0.973669260557894,0.381,0.098,4.54863485825863e-07
"Nexn",1.59484310497098e-10,2.02776471075442,0.452,0.059,4.78452931491295e-07
"Ankrd54",1.67745462605401e-10,-1.3271968294491,0.905,0.118,5.03236387816203e-07
"Hspb8",1.85541231591425e-10,-1.08923586761352,0.976,0.118,5.56623694774275e-07
"Frmd6",1.85541231591425e-10,-1.57479215377715,0.905,0.098,5.56623694774275e-07
"Tp53bp1",1.95117972412743e-10,0.540287450761048,1,0.118,5.85353917238229e-07
"Mcpt1",1.95117972412743e-10,-1.45716125621043,0.976,0.118,5.85353917238229e-07
"Acbd6",2.05145392648141e-10,-2.48597947438856,0.929,0.118,6.15436177944424e-07
"Cep78",2.15742140837208e-10,-1.87872017274777,1,0.118,6.47226422511624e-07
"Ifitm3",2.15742140837208e-10,-1.05769236701814,0.667,0.078,6.47226422511624e-07
"Scgn",2.26838024682301e-10,-2.60467704300702,0.667,0.078,6.80514074046904e-07
"Cdk4",2.26838024682301e-10,-1.81398561369099,0.619,0.118,6.80514074046904e-07
"Igfbp7",2.38490678868032e-10,-2.22688365819009,1,0.118,7.15472036604095e-07
"Sertad3",2.38490678868032e-10,-3.75266104473013,0.762,0.118,7.15472036604095e-07
"Pik3cd",2.38490678868032e-10,1.24054659848807,0.333,0.118,7.15472036604095e-07
"Abt1",2.50727311770073e-10,-0.608457283324144,0.857,0.118,7.52181935310219e-07
"Vwf",2.50727311770073e-10,-6.94306620831177,0.738,0.098,7.52181935310219e-07
"Fxyd5",2.50727311770073e-10,2.99750708507932,0.643,0.02,7.52181935310219e-07
"C4b",2.63536232085815e-10,-5.60952179392885,1,0.118,7.90608696257445e-07
"Pdpn",2.63576423975716e-10,-4.912372466516,1,0.118,7.90729271927148e-07
"Zc3h13",2.63576423975716e-10,-2.43471835697124,1,0.118,7.90729271927148e-07
"Rpf2",2.63576423975716e-10,-4.37066612372389,0.976,0.118,7.90729271927148e-07
"Ghrl",2.63576423975716e-10,-5.49269451792418,0.952,0.118,7.90729271927148e-07
"Nnt",2.63576423975716e-10,-3.91807906101762,0.952,0.118,7.90729271927148e-07
"Kdm4c",2.63576423975716e-10,-3.80213243276273,0.952,0.118,7.90729271927148e-07
"Rps12l9",2.77067867780162e-10,-3.0859831236898,0.976,0.118,8.31203603340486e-07
"Lmcd1",2.77067867780162e-10,-1.37414172367965,0.881,0.039,8.31203603340486e-07
"Tubb6",2.77067867780162e-10,-4.19752595406803,0.929,0.118,8.31203603340486e-07
"LOC134480579",2.77067867780162e-10,-5.62692292323065,0.929,0.118,8.31203603340486e-07
"Klhl21",2.77067867780162e-10,-3.75064534195885,0.905,0.118,8.31203603340486e-07
"Map2k7",2.77067867780162e-10,-1.5932574646868,0.857,0.118,8.31203603340486e-07
"Bcl2l12",2.9123290933051e-10,-0.324160894549464,0.262,0.118,8.73698727991529e-07
"Flot1",3.06104293530879e-10,-5.14373315530996,0.476,0.118,9.18312880592637e-07
"Msn",3.06104293530879e-10,0.277701981193944,0.429,0.078,9.18312880592637e-07
"Fam110d",3.21716311826814e-10,-3.8247220093024,0.976,0.118,9.65148935480441e-07
"Cdc7",3.21716311826814e-10,-1.49795161109116,0.571,0.059,9.65148935480441e-07
"Ubr2",3.21716311826814e-10,-1.32332946824538,0.571,0.098,9.65148935480441e-07
"Eva1b",3.21716311826814e-10,-1.92585104740603,0.5,0.098,9.65148935480441e-07
"Entpd1",3.38104872991903e-10,-8.56953479669452,0.595,0.118,1.01431461897571e-06
"Cp",3.73363792428656e-10,-4.9993972307547,0.714,0.078,1.12009137728597e-06
"Sorbs2",4.12203560132091e-10,2.63765621628397,0.429,0.098,1.23661068039627e-06
"Hlx",4.33075434588522e-10,-1.01299215230776,0.833,0.118,1.29922630376557e-06
"Aif1",5.02073346912569e-10,-4.55035552242281,0.857,0.118,1.50622004073771e-06
"Rasgrp2",5.27372854023542e-10,-1.07628374260886,0.381,0.098,1.58211856207062e-06
"Tbc1d22b",5.53914937098515e-10,2.49618806790991,0.119,0.176,1.66174481129555e-06
"Ptbp2",7.79851587115787e-10,-1.8720388049485,0.929,0.098,2.33955476134736e-06
"Tmem47",8.59473712909179e-10,-0.339887823185241,0.976,0.137,2.57842113872754e-06
"Ltbp3",8.59473712909179e-10,-0.387982876464808,0.857,0.137,2.57842113872754e-06
"Sfrp1",1.04320691246557e-09,-0.346463740205739,0.976,0.137,3.12962073739672e-06
"Ublcp1",1.14891446461262e-09,0.997673448340489,0.857,0.137,3.44674339383785e-06
"Troap",1.20561432721207e-09,-1.78993668707506,0.952,0.137,3.6168429816362e-06
"Ncbp3",1.2650387453366e-09,1.39678922884791,0.548,0.118,3.7951162360098e-06
"Hcls1",1.32731492834068e-09,0.332838739143139,0.19,0.078,3.98194478502205e-06
"Rnf41",1.392575842263e-09,-3.37996128286669,0.905,0.118,4.177727526789e-06
"Aurka",1.392575842263e-09,1.98921177388515,0.405,0.118,4.177727526789e-06
"Rnf170",1.46096046156619e-09,0.281373878130589,0.238,0.098,4.38288138469857e-06
"Cnn2",1.53261403147522e-09,-1.43095341913643,0.952,0.137,4.59784209442566e-06
"Ppm1l",1.53261403147522e-09,-1.97686668385532,0.548,0.118,4.59784209442566e-06
"Dapk1",1.53261403147522e-09,-0.808494752469496,0.262,0.078,4.59784209442566e-06
"Pkdcc",1.53261403147522e-09,4.00481407952324,0.262,0.137,4.59784209442566e-06
"Tcf21",1.60768834134193e-09,-2.65742938464829,0.857,0.137,4.8230650240258e-06
"Tada2a",1.68634200947985e-09,0.578490588619554,0.905,0.118,5.05902602843955e-06
"Slc25a32",1.85505783163801e-09,-2.94073423894626,0.952,0.118,5.56517349491404e-06
"Dock9",1.85505783163801e-09,0.529819766133697,0.667,0.137,5.56517349491404e-06
"Icoslg",1.85505783163801e-09,3.43389873657852,0.333,0.118,5.56517349491404e-06
"Svil",1.94547410053508e-09,-4.33042260519088,0.81,0.118,5.83642230160525e-06
"Vamp1",1.94547410053508e-09,-0.713700535748192,0.643,0.039,5.83642230160525e-06
"Chst2",1.94547410053508e-09,-3.26874548498534,0.024,0.118,5.83642230160525e-06
"Id4",2.04017861504575e-09,-3.20892455759611,1,0.137,6.12053584513724e-06
"LOC689816",2.04017861504575e-09,-5.48467550319819,1,0.137,6.12053584513724e-06
"Cdh11",2.04017861504575e-09,-4.34280511440848,0.976,0.137,6.12053584513724e-06
"Prdm4",2.04017861504575e-09,-5.0219843866281,0.905,0.137,6.12053584513724e-06
"Melk",2.04017861504575e-09,-1.73756421150003,0.5,0.137,6.12053584513724e-06
"Itga2b",2.04017861504575e-09,3.4731189255971,0.048,0.118,6.12053584513724e-06
"Cenpf",2.13936884555114e-09,-5.16593180451964,0.976,0.137,6.41810653665343e-06
"Cuedc2",2.13936884555114e-09,-4.96919756056891,0.952,0.137,6.41810653665343e-06
"Hdhd5",2.13936884555114e-09,-5.97911887540501,0.929,0.137,6.41810653665343e-06
"Ptgis",2.13936884555114e-09,-3.25635133842557,0.905,0.137,6.41810653665343e-06
"Il34",2.13936884555114e-09,-4.54399643519501,0.881,0.118,6.41810653665343e-06
"Rin3",2.13936884555114e-09,-5.25194405481197,0.881,0.137,6.41810653665343e-06
"Pdzrn3",2.13936884555114e-09,-2.8292097258686,0.81,0.137,6.41810653665343e-06
"Cdc25b",2.24325106836762e-09,-8.05897203372855,0.476,0.118,6.72975320510287e-06
"Cry2",2.35204074481629e-09,-1.97545767573463,0.619,0.118,7.05612223444887e-06
"Arhgef2",2.35204074481629e-09,-7.42355154244939,0.476,0.137,7.05612223444887e-06
"Cdc40",2.46596291598238e-09,-6.02766641116232,0.548,0.137,7.39788874794714e-06
"Rgs10",2.46596291598238e-09,2.63713423705034,0.262,0.118,7.39788874794714e-06
"Rbbp5",2.58525261378579e-09,-5.20935010722139,0.81,0.137,7.75575784135736e-06
"Acap1",2.58525261378579e-09,1.31539787557705,0.667,0.078,7.75575784135736e-06
"Polr3b",2.71015528900733e-09,-0.571094621072948,0.905,0.098,8.13046586702198e-06
"Arhgap9",2.71015528900733e-09,0.416006652014524,0.548,0.137,8.13046586702198e-06
"Lcp2",2.84092725693963e-09,0.66641741247602,0.619,0.078,8.5227817708189e-06
"Gfm2",2.9778361613566e-09,-1.61288830314736,0.786,0.098,8.9335084840698e-06
"Zfp653",2.9778361613566e-09,0.63274206015846,0.548,0.118,8.9335084840698e-06
"Mphosph10",3.12116145752139e-09,-1.36242473137839,0.738,0.098,9.36348437256418e-06
"Scd2",3.27119491497954e-09,-4.12173791542213,0.857,0.098,9.81358474493861e-06
"Htra1",3.27119491497954e-09,-1.1559065983366,0.548,0.02,9.81358474493861e-06
"Med7",3.27119491497954e-09,1.74444532630402,0.262,0.098,9.81358474493861e-06
"Ggt5",3.4282411409117e-09,1.02338861955969,0.714,0.098,1.02847234227351e-05
"Sin3a",3.4282411409117e-09,-3.82005916680477,0.429,0.078,1.02847234227351e-05
"Eln",3.4282411409117e-09,-2.74587558286416,0.262,0.118,1.02847234227351e-05
"Anxa3",3.76465780558876e-09,-7.26044825341013,0.714,0.098,1.12939734167663e-05
"P2rx1",3.76465780558876e-09,-1.80234598164448,0.143,0.039,1.12939734167663e-05
"Tmem178a",3.94470666115911e-09,-0.556936217168015,0.857,0.078,1.18341199834773e-05
"Helz2",4.33029421354515e-09,-3.05959814477199,0.738,0.098,1.29908826406355e-05
"Arap3",4.33029421354515e-09,2.12801204417786,0.286,0.118,1.29908826406355e-05
"Eloa",4.53660421333723e-09,-0.675709259709156,0.143,0.118,1.36098126400117e-05
"Pkn3",4.75246735007995e-09,1.00993716147817,0.571,0.137,1.42574020502399e-05
"Ppm1d",4.75246735007995e-09,-2.01307113613848,0.381,0.078,1.42574020502399e-05
"Gtf3a",4.75246735007995e-09,1.01178631890631,0.31,0.137,1.42574020502399e-05
"Bgn",5.2145872322023e-09,0.465947682557021,1,0.157,1.56437616966069e-05
"Rnf39",5.2145872322023e-09,-6.82335335485274,0.405,0.118,1.56437616966069e-05
"Tnrc6a",5.46175839455374e-09,3.39132457449718,0.452,0.157,1.63852751836612e-05
"Hmgxb3",5.46175839455374e-09,-1.52305539105484,0.167,0.118,1.63852751836612e-05
"Zfp36l1",5.72031311582618e-09,-5.99359480171804,0.952,0.137,1.71609393474785e-05
"Enoph1",5.72031311582618e-09,1.23777854912673,0.619,0.137,1.71609393474785e-05
"Rpp30",6.87886502315836e-09,0.881861386247135,0.952,0.137,2.06365950694751e-05
"Msantd4",6.87886502315836e-09,0.371762622025935,0.857,0.157,2.06365950694751e-05
"Rgma",6.87886502315836e-09,1.25577746781578,0.571,0.157,2.06365950694751e-05
"Nbl1",6.87886502315836e-09,0.9805492227406,0.571,0.157,2.06365950694751e-05
"Psd",7.54073941898776e-09,-0.509395257612862,0.81,0.157,2.26222182569633e-05
"Exosc2",7.89450082739047e-09,-0.719181593585992,0.929,0.137,2.36835024821714e-05
"Il17re",7.89450082739047e-09,-1.16534698878798,0.595,0.039,2.36835024821714e-05
"Frzb",8.26332548542056e-09,-2.13349518359068,1,0.157,2.47899764562617e-05
"Ap4m1",8.2643784539401e-09,1.72311534415399,0.643,0.157,2.47931353618203e-05
"Calcoco1",8.2643784539401e-09,0.672542850175689,0.405,0.078,2.47931353618203e-05
"Zfp609",9.05535728334493e-09,1.65820893411082,0.857,0.118,2.71660718500348e-05
"Fbxw9",9.05535728334493e-09,-0.347541068962461,0.405,0.098,2.71660718500348e-05
"Sirpa",9.47797294486998e-09,-1.25657696268761,0.952,0.157,2.84339188346099e-05
"Ppp1r9b",1.03814872861304e-08,-1.58763412286289,1,0.157,3.11444618583913e-05
"Sfxn3",1.03814872861304e-08,-0.80532721274367,0.976,0.157,3.11444618583913e-05
"Sdr39u1",1.03814872861304e-08,-2.00350407795982,0.976,0.157,3.11444618583913e-05
"Fah",1.03814872861304e-08,0.934778702448164,0.69,0.157,3.11444618583913e-05
"C9h6orf141",1.03814872861304e-08,1.69613298899612,0.476,0.059,3.11444618583913e-05
"Igsf8",1.08641015624571e-08,1.60302842790171,0.762,0.098,3.25923046873713e-05
"Gnpat",1.13684917056852e-08,-1.61100264783693,1,0.157,3.41054751170555e-05
"Lamb1",1.18956088408815e-08,-2.42629032005578,0.357,0.098,3.56868265226445e-05
"Igfbp6",1.2446444179332e-08,0.293055007223898,0.762,0.157,3.7339332537996e-05
"Irag1",1.2446444179332e-08,-1.08865130529422,0.524,0.137,3.7339332537996e-05
"Ankzf1",1.2446444179332e-08,-2.43692998897525,0.333,0.157,3.7339332537996e-05
"Fpgs",1.36234445477292e-08,-0.465336924637927,0.738,0.118,4.08703336431877e-05
"Dkk3",1.4251807362039e-08,-4.12002933539001,1,0.157,4.27554220861171e-05
"Dipk1b",1.4251807362039e-08,-3.43267358998157,1,0.157,4.27554220861171e-05
"Mis18a",1.4251807362039e-08,-4.26459748685262,1,0.157,4.27554220861171e-05
"Stk39",1.4251807362039e-08,-5.41891108084551,1,0.157,4.27554220861171e-05
"Gulp1",1.4251807362039e-08,-4.11985373408429,1,0.157,4.27554220861171e-05
"Rbp1",1.4251807362039e-08,-6.54503458420435,0.976,0.157,4.27554220861171e-05
"Cfd",1.4251807362039e-08,-5.35288948906614,0.952,0.157,4.27554220861171e-05
"Tgfbr2",1.4251807362039e-08,-2.62695509214607,0.952,0.157,4.27554220861171e-05
"Zfp93",1.4251807362039e-08,-4.07666240510996,0.952,0.157,4.27554220861171e-05
"Pm20d1",1.4251807362039e-08,-1.23161977598234,0.952,0.157,4.27554220861171e-05
"Rcn3",1.4251807362039e-08,-4.0620101357759,0.833,0.157,4.27554220861171e-05
"Cdk12",1.4251807362039e-08,-1.15366607891851,0.238,0.157,4.27554220861171e-05
"Zswim1",1.49082875196827e-08,-6.43820967359988,0.929,0.157,4.4724862559048e-05
"Ctps2",1.49082875196827e-08,-4.30929112203849,0.571,0.157,4.4724862559048e-05
